pair_id	disease1	disease2	baseline	BMI	SBP	ApoB	FG	SMK	SLEEP	JOINT
hypertension_ulc_colitis	hypertension	ulc_colitis	0.038271715762285	0.057448	0.02489	0.035302	0.039644	0.037598	0.037963	0.043529467356773516
hypertension_ulcer_peptic	hypertension	ulcer_peptic	0.34527241769359457	0.260989	0.367942	0.352837	0.322255	0.313078	0.340681	0.23474528354533486
hypertension_urine_incont	hypertension	urine_incont	0.24052826111442463	0.138706	0.322034	0.239755	0.217903	0.209718	0.235248	0.18706394906762025
hypertension_urolithiasis	hypertension	urolithiasis	0.1279510494757194	0.086788	0.197543	0.132876	0.127795	0.124642	0.12693	0.16280750644397782
hypertension_valve_nonrheumatic	hypertension	valve_nonrheumatic	0.44025042326596475	0.407768	0.343494	0.440525	0.429756	0.431775	0.437607	0.29974570524628413
hyperthyroid_hypothyroid	hyperthyroid	hypothyroid	0.386204434441006	0.381746	0.389082	0.386234	0.389537	0.380562	0.387228	0.39214814783519136
hyperthyroid_IBS	hyperthyroid	IBS	0.13922822233478607	0.138724	0.144584	0.139356	0.139683	0.130424	0.14611	0.14365955196624353
hyperthyroid_IDA	hyperthyroid	IDA	0.36700057723481166	0.369282	0.351815	0.367305	0.339335	0.357774	0.385207	0.3534361570837085
hyperthyroid_insomnia	hyperthyroid	insomnia	0.09264157062409487	0.086985	0.102181	0.092679	0.079275	0.065498	0.125206	0.09766237051192155
hyperthyroid_intervert_disc	hyperthyroid	intervert_disc	0.1960412996606107	0.186509	0.190506	0.196172	0.181889	0.178729	0.205424	0.17451444455262233
hyperthyroid_isch_stroke_tia	hyperthyroid	isch_stroke_tia	0.22675364790321229	0.218353	0.199175	0.226951	0.21389	0.212951	0.229658	0.18842675605872689
hyperthyroid_migraine	hyperthyroid	migraine	0.11504834672929051	0.113567	0.11764	0.115189	0.128155	0.105218	0.11885	0.1230665258609805
hyperthyroid_OA	hyperthyroid	OA	0.12647468161194758	0.109985	0.12643	0.12649	0.114041	0.109913	0.14141	0.13059201204885554
hyperthyroid_osteoporosis	hyperthyroid	osteoporosis	0.15895519355729404	0.173528	0.168456	0.159111	0.184636	0.155867	0.164187	0.19475821156845344
hyperthyroid_periph_neuro	hyperthyroid	periph_neuro	0.13429304865205047	0.118772	0.12714	0.13473	0.068567	0.112149	0.152339	0.06732504935717276
hyperthyroid_peripheral_arterial	hyperthyroid	peripheral_arterial	0.1743452612494919	0.163309	0.136175	0.176123	0.143594	0.151533	0.184585	0.10772882670669237
hyperthyroid_PMR	hyperthyroid	PMR	0.25042878576001637	0.246533	0.245265	0.250452	0.249541	0.246609	0.256762	0.25062631726086526
hyperthyroid_pri_bladder	hyperthyroid	pri_bladder	0.012754958452555164	0.010404	0.024715	0.012812	0.024296	-0.004938	0.014386	0.017234049391614978
hyperthyroid_pri_breast	hyperthyroid	pri_breast	0.05070752654140476	0.054305	0.050463	0.050708	0.046966	0.050599	0.04932	0.044267299442181204
hyperthyroid_pri_colorectal	hyperthyroid	pri_colorectal	-0.023823955563499744	-0.025322	-0.018183	-0.024002	-0.021472	-0.020078	-0.024344	-0.015223470966630376
hyperthyroid_pri_prost	hyperthyroid	pri_prost	0.025397156362880757	0.030372	0.027001	0.025441	0.023505	0.032194	0.023013	0.027156812470126225
hyperthyroid_pri_skin	hyperthyroid	pri_skin	-0.07117700039273211	-0.064914	-0.067675	-0.07118	-0.063461	-0.068323	-0.071403	-0.060179391347124016
hyperthyroid_psoriasis	hyperthyroid	psoriasis	0.135519060945354	0.126528	0.131359	0.135533	0.129798	0.120661	0.142519	0.12209869302694966
hyperthyroid_RA	hyperthyroid	RA	0.3568336633011491	0.351844	0.349669	0.356836	0.341239	0.347521	0.364022	0.33578563222397195
hyperthyroid_raynauds	hyperthyroid	raynauds	0.11478277930874294	0.122766	0.112968	0.115274	0.149697	0.10789	0.122313	0.14977163535047108
hyperthyroid_retinal_detach	hyperthyroid	retinal_detach	-0.017971239902465325	-0.013586	-0.018583	-0.017965	-0.004496	-0.011798	-0.017227	0.0013991285634321609
hyperthyroid_schizo	hyperthyroid	schizo	0.06414044361844172	0.071775	0.071796	0.064142	0.06488	0.053556	0.057928	0.04990454079113139
hyperthyroid_scoliosis	hyperthyroid	scoliosis	0.14582909790153975	0.149254	0.147866	0.145852	0.164905	0.142501	0.150395	0.16660745852506686
hyperthyroid_sinusitis	hyperthyroid	sinusitis	0.100369758854997	0.096662	0.094116	0.100653	0.102825	0.085956	0.111463	0.09803749457192537
hyperthyroid_sleep_apnoea	hyperthyroid	sleep_apnoea	0.13213597917325054	0.116577	0.12391	0.132378	0.110357	0.117543	0.135138	0.11499928103244171
hyperthyroid_spondylolisthesis	hyperthyroid	spondylolisthesis	0.09450007342096824	0.083645	0.095434	0.094578	0.08134	0.077302	0.101143	0.07490529979125003
hyperthyroid_spondylosis	hyperthyroid	spondylosis	0.1468214824162267	0.132764	0.139345	0.147047	0.125019	0.12456	0.164134	0.12555095871673547
hyperthyroid_stroke_all	hyperthyroid	stroke_all	0.26992199770315545	0.262955	0.246261	0.269969	0.261813	0.258411	0.268647	0.23953885391945404
hyperthyroid_tendon	hyperthyroid	tendon	0.14423129642173313	0.132705	0.140002	0.144611	0.121698	0.124822	0.166769	0.12751794037691758
hyperthyroid_thromboembolic	hyperthyroid	thromboembolic	0.14819980102181704	0.135185	0.152291	0.148239	0.117623	0.136584	0.153064	0.12528610842106402
hyperthyroid_TIA	hyperthyroid	TIA	0.18778701574592216	0.179439	0.165835	0.187889	0.173546	0.173228	0.19075	0.14752785874544797
hyperthyroid_tinnitus	hyperthyroid	tinnitus	0.038456169009758394	0.044439	0.042639	0.038586	0.068409	0.036213	0.046393	0.07794464199663122
hyperthyroid_ulc_colitis	hyperthyroid	ulc_colitis	0.19345481449554053	0.196393	0.191394	0.193641	0.196707	0.193564	0.194061	0.19623532039101974
hyperthyroid_ulcer_peptic	hyperthyroid	ulcer_peptic	0.13345683064251146	0.120208	0.119456	0.133791	0.110026	0.106422	0.145235	0.08586053104793391
hyperthyroid_urine_incont	hyperthyroid	urine_incont	0.10055486411525463	0.085351	0.098366	0.100585	0.079938	0.080483	0.108311	0.07294798185853388
hyperthyroid_urolithiasis	hyperthyroid	urolithiasis	0.010609396720842093	0.002672	0.012261	0.010598	0.00781	0.007877	0.011754	0.00862008117014514
hyperthyroid_valve_nonrheumatic	hyperthyroid	valve_nonrheumatic	0.254623198475413	0.247684	0.2299	0.254653	0.241005	0.247836	0.260174	0.2278792816199865
hypothyroid_IBS	hypothyroid	IBS	0.1728966676897331	0.173014	0.17303	0.172604	0.172766	0.162671	0.172969	0.16710855934174595
hypothyroid_IDA	hypothyroid	IDA	0.2247072674589722	0.184745	0.229223	0.225388	0.227573	0.206824	0.227341	0.1919430309851286
hypothyroid_insomnia	hypothyroid	insomnia	0.1050193391082245	0.091573	0.105342	0.104796	0.10403	0.072092	0.111046	0.08158924353047456
hypothyroid_intervert_disc	hypothyroid	intervert_disc	0.17618675472978126	0.14491	0.17643	0.176767	0.175459	0.152628	0.176624	0.1348705220209509
hypothyroid_isch_stroke_tia	hypothyroid	isch_stroke_tia	0.14416112908513845	0.112729	0.151576	0.143844	0.143272	0.123632	0.143911	0.11018427629266228
hypothyroid_migraine	hypothyroid	migraine	0.13628861394557956	0.133698	0.136316	0.137096	0.137561	0.124684	0.136	0.12625072720159153
hypothyroid_OA	hypothyroid	OA	0.13756216162287402	0.080284	0.137558	0.137824	0.1367	0.117454	0.138923	0.07192026474861454
hypothyroid_osteoporosis	hypothyroid	osteoporosis	0.0787562615561862	0.109039	0.078984	0.078371	0.081334	0.074638	0.078285	0.10194126288488693
hypothyroid_periph_neuro	hypothyroid	periph_neuro	0.21102581201405796	0.163747	0.211439	0.212733	0.224075	0.18791	0.215561	0.18002800951547165
hypothyroid_peripheral_arterial	hypothyroid	peripheral_arterial	0.16624682983564462	0.11228	0.182019	0.169646	0.166416	0.133402	0.166799	0.12038463689260208
hypothyroid_PMR	hypothyroid	PMR	0.33179953072063106	0.324147	0.332341	0.332035	0.331518	0.32795	0.332412	0.3260248172477632
hypothyroid_pri_bladder	hypothyroid	pri_bladder	0.11394665771561104	0.109607	0.114555	0.113482	0.11521	0.095314	0.113731	0.09355913659697188
hypothyroid_pri_breast	hypothyroid	pri_breast	-0.045072668308120796	-0.03741	-0.045079	-0.044854	-0.045507	-0.04569	-0.044841	-0.03722099116342818
hypothyroid_pri_colorectal	hypothyroid	pri_colorectal	-0.05696526030479577	-0.061132	-0.056976	-0.056127	-0.056731	-0.052697	-0.056888	-0.05716304187054731
hypothyroid_pri_prost	hypothyroid	pri_prost	-0.07413761986891046	-0.063521	-0.07413	-0.073481	-0.074362	-0.066796	-0.073805	-0.057270776710028615
hypothyroid_pri_skin	hypothyroid	pri_skin	-0.15790733802298393	-0.144227	-0.157956	-0.157865	-0.157312	-0.155073	-0.157893	-0.1443432045697685
hypothyroid_psoriasis	hypothyroid	psoriasis	0.2588265755919671	0.238448	0.259016	0.259094	0.25839	0.243852	0.25947	0.23230680510590188
hypothyroid_RA	hypothyroid	RA	0.39612533774517933	0.379679	0.397679	0.396213	0.397654	0.38412	0.397099	0.38215071583641613
hypothyroid_raynauds	hypothyroid	raynauds	0.0754746025579197	0.093837	0.075469	0.074792	0.079452	0.066833	0.074946	0.08430171122746657
hypothyroid_retinal_detach	hypothyroid	retinal_detach	-0.07677704012501438	-0.067091	-0.076782	-0.077265	-0.075761	-0.069842	-0.076919	-0.06534559693529525
hypothyroid_schizo	hypothyroid	schizo	0.03999078810527728	0.057861	0.040116	0.039958	0.03997	0.026884	0.041488	0.04667152034166568
hypothyroid_scoliosis	hypothyroid	scoliosis	0.04595884283452394	0.053717	0.045968	0.046213	0.04761	0.041401	0.045419	0.04921189651458023
hypothyroid_sinusitis	hypothyroid	sinusitis	0.15225653543018525	0.144418	0.152446	0.151861	0.152354	0.135877	0.15306	0.13650086791467536
hypothyroid_sleep_apnoea	hypothyroid	sleep_apnoea	0.1698452597402505	0.104815	0.170265	0.170927	0.169239	0.152867	0.169617	0.09941882911305469
hypothyroid_spondylolisthesis	hypothyroid	spondylolisthesis	0.06937076872472844	0.040257	0.069373	0.069965	0.068261	0.047517	0.068805	0.029467822824192132
hypothyroid_spondylosis	hypothyroid	spondylosis	0.17835917464715242	0.130271	0.178741	0.179336	0.177859	0.15206	0.181389	0.12154054720194876
hypothyroid_stroke_all	hypothyroid	stroke_all	0.09309209209155386	0.056286	0.096966	0.092924	0.092159	0.07346	0.093457	0.0497688339067158
hypothyroid_tendon	hypothyroid	tendon	0.1802609778629288	0.148207	0.180387	0.181641	0.179819	0.157583	0.185594	0.14753710669220654
hypothyroid_thromboembolic	hypothyroid	thromboembolic	0.10116279976161931	0.055717	0.101215	0.10097	0.099913	0.086094	0.100775	0.05170152640402204
hypothyroid_TIA	hypothyroid	TIA	0.1245120205238706	0.099038	0.127372	0.124996	0.123513	0.104195	0.124233	0.09412535326283748
hypothyroid_tinnitus	hypothyroid	tinnitus	0.2289052355266157	0.246405	0.229048	0.228703	0.234459	0.227374	0.229944	0.24585005069308644
hypothyroid_ulc_colitis	hypothyroid	ulc_colitis	0.034206612282725465	0.040445	0.034189	0.033779	0.034223	0.033626	0.034152	0.03938696779677683
hypothyroid_ulcer_peptic	hypothyroid	ulcer_peptic	0.09476738846312383	0.052422	0.095412	0.095868	0.093391	0.055013	0.094679	0.032805180742361356
hypothyroid_urine_incont	hypothyroid	urine_incont	0.10692510800021464	0.064163	0.10693	0.106731	0.105723	0.082413	0.10666	0.05129601916669723
hypothyroid_urolithiasis	hypothyroid	urolithiasis	0.02787839961247238	0.009019	0.027894	0.028569	0.027617	0.024708	0.027695	0.009139042232666919
hypothyroid_valve_nonrheumatic	hypothyroid	valve_nonrheumatic	0.17127173503847973	0.14775	0.17892	0.171149	0.170525	0.162157	0.171121	0.15580325191279376
IBS_IDA	IBS	IDA	0.2693624014902941	0.283507	0.282112	0.271465	0.275175	0.250605	0.254297	0.2713848698525031
IBS_insomnia	IBS	insomnia	0.5130076283636793	0.514312	0.512205	0.512628	0.514013	0.508778	0.515901	0.5136668860453627
IBS_intervert_disc	IBS	intervert_disc	0.4005489599622648	0.410103	0.403456	0.402703	0.401624	0.385919	0.391559	0.3937852756614307
IBS_isch_stroke_tia	IBS	isch_stroke_tia	0.16540111480568728	0.167192	0.185566	0.164104	0.165224	0.143059	0.161621	0.1646824607276167
IBS_migraine	IBS	migraine	0.44274755363389917	0.442605	0.442586	0.44586	0.444208	0.43445	0.439236	0.4371023347308989
IBS_OA	IBS	OA	0.28201111271889445	0.30724	0.282456	0.283082	0.282165	0.264286	0.266088	0.283196744534316
IBS_osteoporosis	IBS	osteoporosis	0.24288620781637543	0.249205	0.241388	0.241662	0.245901	0.239646	0.235904	0.23383508739448602
IBS_periph_neuro	IBS	periph_neuro	0.3572054245568054	0.388728	0.360507	0.362085	0.387207	0.340045	0.342635	0.39085060534240657
IBS_peripheral_arterial	IBS	peripheral_arterial	0.16285262384330082	0.175038	0.194052	0.170452	0.164253	0.123805	0.14893	0.17824908350812785
IBS_PMR	IBS	PMR	0.12215330795376951	0.121544	0.124472	0.12288	0.121929	0.116238	0.113138	0.11296859000959614
IBS_pri_bladder	IBS	pri_bladder	0.1527434695683834	0.152393	0.150351	0.150704	0.153677	0.13299	0.150373	0.12867621104779245
IBS_pri_breast	IBS	pri_breast	0.020023997146000862	0.020728	0.020207	0.02086	0.019779	0.019755	0.023256	0.022674546081806784
IBS_pri_colorectal	IBS	pri_colorectal	-0.04847385946819895	-0.048774	-0.050119	-0.044722	-0.048331	-0.043709	-0.047753	-0.04008309519513188
IBS_pri_prost	IBS	pri_prost	0.05683680000475718	0.05796	0.056497	0.060293	0.056717	0.066216	0.062382	0.07309955486995558
IBS_pri_skin	IBS	pri_skin	0.011489632510108986	0.012897	0.010407	0.01169	0.011999	0.015806	0.011827	0.013832588127836531
IBS_psoriasis	IBS	psoriasis	0.22018988926487998	0.221484	0.221942	0.22113	0.219975	0.202072	0.210451	0.20120840341334806
IBS_RA	IBS	RA	0.2446916658951956	0.246345	0.248912	0.245089	0.245632	0.222367	0.236705	0.22478750391584723
IBS_raynauds	IBS	raynauds	0.2929829713903096	0.296183	0.293949	0.290881	0.299119	0.285768	0.283359	0.2825727740763943
IBS_retinal_detach	IBS	retinal_detach	0.06398629833265458	0.065027	0.064148	0.062574	0.064941	0.072966	0.062765	0.0698605777074811
IBS_schizo	IBS	schizo	0.20718859686507382	0.20989	0.205748	0.207225	0.207183	0.195197	0.224556	0.21092215434769568
IBS_scoliosis	IBS	scoliosis	0.28612413815622434	0.287042	0.286053	0.287264	0.288174	0.282996	0.280382	0.280962635793165
IBS_sinusitis	IBS	sinusitis	0.6166542258497651	0.617183	0.619946	0.615891	0.616738	0.609726	0.61047	0.6083683168862024
IBS_sleep_apnoea	IBS	sleep_apnoea	0.3113436196222946	0.363935	0.315023	0.31477	0.312998	0.296124	0.308076	0.36287391506741873
IBS_spondylolisthesis	IBS	spondylolisthesis	0.2439394197744628	0.246436	0.244024	0.246215	0.243967	0.225251	0.234549	0.2255439144009338
IBS_spondylosis	IBS	spondylosis	0.5387445974258415	0.581328	0.542846	0.542418	0.542792	0.535158	0.530915	0.5763346236527701
IBS_stroke_all	IBS	stroke_all	0.12357874191089781	0.1246	0.13941	0.123029	0.123186	0.102542	0.128204	0.12992902897466027
IBS_tendon	IBS	tendon	0.3873477731406614	0.397229	0.389407	0.391765	0.390048	0.372036	0.373669	0.37809707525273434
IBS_thromboembolic	IBS	thromboembolic	0.15073444564009453	0.155007	0.150085	0.150105	0.151722	0.134937	0.143338	0.13859035670750194
IBS_TIA	IBS	TIA	0.1751685806455258	0.175936	0.187161	0.176821	0.175064	0.154059	0.171205	0.16921790900533662
IBS_tinnitus	IBS	tinnitus	0.44396938148427734	0.446942	0.443397	0.442648	0.451232	0.443966	0.435437	0.44169039501745594
IBS_ulc_colitis	IBS	ulc_colitis	0.15163792238718599	0.152232	0.152764	0.15026	0.151653	0.151823	0.151867	0.151058047148067
IBS_ulcer_peptic	IBS	ulcer_peptic	0.4110398263225115	0.426778	0.419	0.415443	0.414185	0.402809	0.400296	0.42236197233418765
IBS_urine_incont	IBS	urine_incont	0.41126337787233186	0.428073	0.412415	0.410879	0.413365	0.397235	0.402943	0.4092877779356429
IBS_urolithiasis	IBS	urolithiasis	0.23963710189481038	0.239978	0.239371	0.242494	0.239517	0.237694	0.238789	0.2437084809747816
IBS_valve_nonrheumatic	IBS	valve_nonrheumatic	0.10173805097187469	0.101157	0.116881	0.101299	0.101258	0.090798	0.093602	0.10106468706477136
IDA_insomnia	IDA	insomnia	0.34033793760097736	0.328296	0.362518	0.341713	0.330982	0.280906	0.291149	0.260388439168571
IDA_intervert_disc	IDA	intervert_disc	0.2566057792151648	0.186588	0.250254	0.255381	0.240431	0.200689	0.236715	0.12485443062099397
IDA_isch_stroke_tia	IDA	isch_stroke_tia	0.3630432867149165	0.30713	0.321955	0.365316	0.351566	0.32562	0.36162	0.25041112884492706
IDA_migraine	IDA	migraine	0.2691212900107863	0.277587	0.277601	0.267476	0.293228	0.248176	0.26213	0.2742023253895715
IDA_OA	IDA	OA	0.34996562558042316	0.231688	0.355653	0.349495	0.341286	0.313182	0.321389	0.20633043319555147
IDA_osteoporosis	IDA	osteoporosis	0.20664423513675467	0.29435	0.224523	0.208738	0.24499	0.202211	0.194667	0.3009495827040309
IDA_periph_neuro	IDA	periph_neuro	0.4004040769134689	0.294505	0.395754	0.398626	0.340118	0.351589	0.370457	0.19657376257405829
IDA_peripheral_arterial	IDA	peripheral_arterial	0.4572029084614212	0.358664	0.418966	0.456313	0.429508	0.403658	0.441314	0.24904238964759293
IDA_PMR	IDA	PMR	0.20513715136516575	0.188803	0.197344	0.204683	0.204567	0.197017	0.19156	0.16816091728613675
IDA_pri_bladder	IDA	pri_bladder	0.03544527118284445	0.023679	0.055823	0.038179	0.052295	-0.012658	0.030091	0.01702161354038917
IDA_pri_breast	IDA	pri_breast	8.268576391694862e-4	0.021368	-0.000213	-4.8e-05	-0.005493	7e-06	0.006419	0.014824462718296029
IDA_pri_colorectal	IDA	pri_colorectal	0.034829814744225016	0.028643	0.045258	0.030706	0.039704	0.046579	0.037346	0.04766459455190108
IDA_pri_prost	IDA	pri_prost	0.028748609129406497	0.059884	0.031673	0.025417	0.026441	0.048035	0.038577	0.07220061408212691
IDA_pri_skin	IDA	pri_skin	0.01669042743717314	0.058757	0.023808	0.0165	0.029642	0.025988	0.017497	0.0688812006534736
IDA_psoriasis	IDA	psoriasis	0.34566455628356163	0.307353	0.344468	0.345247	0.345502	0.312701	0.332225	0.2795817689039377
IDA_RA	IDA	RA	0.4421440057101882	0.412599	0.434469	0.442322	0.425703	0.402737	0.433806	0.36840752262778964
IDA_raynauds	IDA	raynauds	0.0965338902059806	0.14613	0.094078	0.100716	0.144434	0.078172	0.074645	0.13301113510935603
IDA_retinal_detach	IDA	retinal_detach	-0.08931349528097877	-0.06908	-0.091976	-0.087841	-0.073166	-0.074735	-0.093985	-0.05919143248235892
IDA_schizo	IDA	schizo	-0.008401490984344338	0.033491	0.00304	-0.008276	-0.009068	-0.040217	0.017169	0.03194819290432727
IDA_scoliosis	IDA	scoliosis	0.24508803204372825	0.280347	0.251742	0.244449	0.276019	0.241313	0.235678	0.28444735872123844
IDA_sinusitis	IDA	sinusitis	0.14360064529532118	0.129323	0.134988	0.147039	0.149182	0.104473	0.113331	0.07702550462001342
IDA_sleep_apnoea	IDA	sleep_apnoea	0.3203099752299399	0.16025	0.312118	0.318541	0.298408	0.287061	0.316997	0.1520647777973966
IDA_spondylolisthesis	IDA	spondylolisthesis	0.2584426836904186	0.204456	0.26422	0.256994	0.246491	0.217418	0.242836	0.1693410677889692
IDA_spondylosis	IDA	spondylosis	0.41065780882019615	0.314272	0.405553	0.409251	0.391957	0.360371	0.382524	0.24785401237178392
IDA_stroke_all	IDA	stroke_all	0.3153623933184895	0.247157	0.273786	0.316398	0.307639	0.280508	0.328559	0.2103956525610318
IDA_tendon	IDA	tendon	0.3059315990057863	0.238401	0.303624	0.30388	0.282066	0.255776	0.265789	0.15512159932250652
IDA_thromboembolic	IDA	thromboembolic	0.1296430987916149	0.016551	0.137188	0.130615	0.086429	0.096111	0.11679	-0.010083971291604628
IDA_TIA	IDA	TIA	0.3783736178931758	0.33976	0.349581	0.377445	0.366708	0.343631	0.376819	0.28918297839528345
IDA_tinnitus	IDA	tinnitus	0.06886619583438981	0.108405	0.076726	0.07205	0.111886	0.06424	0.042636	0.10835206865366986
IDA_ulc_colitis	IDA	ulc_colitis	0.15811014723679856	0.183739	0.155488	0.160128	0.163163	0.160959	0.159954	0.1850386621818813
IDA_ulcer_peptic	IDA	ulcer_peptic	0.24517039858236692	0.155749	0.225768	0.242923	0.217959	0.163045	0.218274	0.04190701426410126
IDA_urine_incont	IDA	urine_incont	0.3203542038469944	0.237418	0.322254	0.321543	0.300906	0.274896	0.303723	0.199556753891814
IDA_urolithiasis	IDA	urolithiasis	0.06503318220203345	0.022001	0.068997	0.062763	0.062922	0.059269	0.062068	0.02563641164773393
IDA_valve_nonrheumatic	IDA	valve_nonrheumatic	0.32532613849713377	0.283427	0.283884	0.326209	0.310625	0.311295	0.31646	0.2318129859283942
insomnia_intervert_disc	insomnia	intervert_disc	0.4690212557590591	0.461149	0.475013	0.470419	0.464537	0.405627	0.457072	0.41040703899960884
insomnia_isch_stroke_tia	insomnia	isch_stroke_tia	0.2622701211361869	0.247173	0.299934	0.261626	0.256216	0.195417	0.267561	0.2430226514040519
insomnia_migraine	insomnia	migraine	0.3837095065256286	0.382998	0.383725	0.385632	0.390953	0.365477	0.392351	0.3872230784711826
insomnia_OA	insomnia	OA	0.48337582855912253	0.491735	0.485099	0.484077	0.479773	0.441983	0.443251	0.44765832613499107
insomnia_osteoporosis	insomnia	osteoporosis	0.13648401571667837	0.15747	0.132726	0.135678	0.148235	0.129542	0.112337	0.11118925182635914
insomnia_periph_neuro	insomnia	periph_neuro	0.4238344322690404	0.424046	0.430483	0.427435	0.42846	0.345852	0.364689	0.3132842424853449
insomnia_peripheral_arterial	insomnia	peripheral_arterial	0.46881941742127914	0.475809	0.547019	0.477331	0.463007	0.363759	0.451595	0.48734238715246536
insomnia_PMR	insomnia	PMR	0.13497711595176418	0.127929	0.139701	0.135396	0.13316	0.121926	0.106916	0.10169999825350215
insomnia_pri_bladder	insomnia	pri_bladder	0.09686180608862409	0.093696	0.091047	0.095623	0.102687	0.026123	0.092522	0.02082674407821612
insomnia_pri_breast	insomnia	pri_breast	-0.012604405993845434	-0.007368	-0.012283	-0.012127	-0.014793	-0.014885	-0.001281	-0.005622891405182707
insomnia_pri_colorectal	insomnia	pri_colorectal	-0.07267147103940343	-0.075287	-0.076132	-0.070679	-0.071657	-0.060941	-0.075493	-0.06340341511607861
insomnia_pri_prost	insomnia	pri_prost	0.055457526703101175	0.063425	0.054822	0.057567	0.054581	0.089158	0.081568	0.11520185659339842
insomnia_pri_skin	insomnia	pri_skin	-0.011064435669871975	-0.000594	-0.013343	-0.010954	-0.00693	0.002225	-0.011043	0.001769850224857391
insomnia_psoriasis	insomnia	psoriasis	0.19255189912736548	0.178815	0.196111	0.193071	0.189666	0.12985	0.161806	0.10772121083839407
insomnia_RA	insomnia	RA	0.2738615201272341	0.261889	0.281933	0.274061	0.265837	0.191659	0.258509	0.18353180418365028
insomnia_raynauds	insomnia	raynauds	-0.02215267798778357	-0.011445	-0.020708	-0.0243	-0.007916	-0.058477	-0.079574	-0.10579926689351156
insomnia_retinal_detach	insomnia	retinal_detach	-0.023090380286257827	-0.016321	-0.022887	-0.024008	-0.016777	0.003094	-0.031838	-0.002506553141319814
insomnia_schizo	insomnia	schizo	0.19272057377891463	0.205905	0.189613	0.1927	0.193267	0.158111	0.270882	0.23443160407499763
insomnia_scoliosis	insomnia	scoliosis	0.20126465169323468	0.207082	0.201253	0.201871	0.210333	0.198331	0.187568	0.19575129741782704
insomnia_sinusitis	insomnia	sinusitis	0.39829861219122714	0.394676	0.403849	0.397753	0.400107	0.361486	0.363634	0.33762974520471534
insomnia_sleep_apnoea	insomnia	sleep_apnoea	0.24856676768682934	0.233785	0.255185	0.250655	0.240084	0.193206	0.250149	0.24176457836162127
insomnia_spondylolisthesis	insomnia	spondylolisthesis	0.5461296657177909	0.539922	0.547309	0.547947	0.542942	0.512485	0.551824	0.530288076227517
insomnia_spondylosis	insomnia	spondylosis	0.4973904763964555	0.501647	0.504788	0.499765	0.492185	0.42447	0.45199	0.4121273866972173
insomnia_stroke_all	insomnia	stroke_all	0.3228412949673753	0.309351	0.359101	0.322582	0.318683	0.272119	0.369201	0.3701167946270059
insomnia_tendon	insomnia	tendon	0.44292169599668224	0.4342	0.447406	0.4461	0.436885	0.379442	0.371884	0.31824670417200923
insomnia_thromboembolic	insomnia	thromboembolic	0.22315628659146208	0.203189	0.222154	0.222801	0.211549	0.180049	0.209689	0.16575615030007296
insomnia_TIA	insomnia	TIA	0.3467763090994779	0.33591	0.371697	0.347924	0.341252	0.292267	0.359164	0.3366237964663089
insomnia_tinnitus	insomnia	tinnitus	0.2927020083556008	0.304258	0.291412	0.291868	0.310964	0.303673	0.260287	0.2876119757960344
insomnia_ulc_colitis	insomnia	ulc_colitis	0.07820139454802755	0.082381	0.080423	0.077327	0.078542	0.081107	0.082838	0.08687775431100807
insomnia_ulcer_peptic	insomnia	ulcer_peptic	0.42052015438284274	0.411819	0.433868	0.423548	0.414079	0.313358	0.387785	0.3033543396898682
insomnia_urine_incont	insomnia	urine_incont	0.4133631404981736	0.404537	0.416103	0.413093	0.407423	0.35269	0.399	0.35221517467321006
insomnia_urolithiasis	insomnia	urolithiasis	0.03654004342362684	0.024513	0.035769	0.037957	0.035285	0.026902	0.030473	0.02382498319648768
insomnia_valve_nonrheumatic	insomnia	valve_nonrheumatic	0.24339335138722534	0.23041	0.276556	0.243169	0.236664	0.222059	0.230746	0.24421503774141343
intervert_disc_isch_stroke_tia	intervert_disc	isch_stroke_tia	0.23464492656649058	0.187394	0.228032	0.236556	0.227035	0.177619	0.23093	0.13951332815583709
intervert_disc_migraine	intervert_disc	migraine	0.3176326331728748	0.320821	0.319013	0.316224	0.326101	0.295652	0.312413	0.3008349148763586
intervert_disc_OA	intervert_disc	OA	0.5546985874910134	0.512946	0.555199	0.554445	0.551049	0.52405	0.543009	0.494925633587891
intervert_disc_osteoporosis	intervert_disc	osteoporosis	0.049480208017686926	0.098221	0.05342	0.051172	0.062483	0.038207	0.038519	0.0755039727777401
intervert_disc_periph_neuro	intervert_disc	periph_neuro	0.5198531812404883	0.473346	0.51794	0.518799	0.527187	0.468058	0.506437	0.4418803500135256
intervert_disc_peripheral_arterial	intervert_disc	peripheral_arterial	0.3960473815330568	0.33089	0.408743	0.394841	0.385467	0.305131	0.383474	0.2544325571917422
intervert_disc_PMR	intervert_disc	PMR	0.18021201468519105	0.165597	0.177274	0.179758	0.178378	0.170552	0.169897	0.1508615658771856
intervert_disc_pri_bladder	intervert_disc	pri_bladder	0.02123952247738435	0.012417	0.026952	0.023743	0.027777	-0.04117	0.017253	-0.03328844828032796
intervert_disc_pri_breast	intervert_disc	pri_breast	0.012773857530416115	0.02684	0.012493	0.011973	0.010261	0.012301	0.016757	0.02369743172437967
intervert_disc_pri_colorectal	intervert_disc	pri_colorectal	-0.06218084835646344	-0.069924	-0.05959	-0.066588	-0.060963	-0.051503	-0.061502	-0.05953753976031768
intervert_disc_pri_prost	intervert_disc	pri_prost	0.007033403476208221	0.026613	0.00771	0.003854	0.00577	0.030895	0.013495	0.043901536800941846
