pair_id	baseline_rg	partial_BMI	partial_SBP	partial_ApoB	partial_FG	partial_SMK	partial_SLEEP	best_single_exposure	best_single_rg	best_single_attenuation	joint_rg	joint_attenuation	additional_joint_attenuation	joint_vs_best_single_ratio	disease1	disease2
hypothyroid_sinusitis	0.15225653543018525	0.144418	0.152446	0.151861	0.152354	0.135877	0.15306	SMK	0.135877	0.01637953543018525	0.13650086791467536	0.015755667515509886	-0.0006238679146753634	-0.00409747872505235	hypothyroid	sinusitis
hypothyroid_sleep_apnoea	0.1698452597402505	0.104815	0.170265	0.170927	0.169239	0.152867	0.169617	BMI	0.104815	0.06503025974025049	0.09941882911305469	0.07042643062719581	0.0053961708869453145	0.03177110091384265	hypothyroid	sleep_apnoea
hypothyroid_spondylolisthesis	0.06937076872472844	0.040257	0.069373	0.069965	0.068261	0.047517	0.068805	BMI	0.040257	0.029113768724728442	0.029467822824192132	0.03990294590053631	0.010789177175807869	0.15552915693670086	hypothyroid	spondylolisthesis
hypothyroid_spondylosis	0.17835917464715242	0.130271	0.178741	0.179336	0.177859	0.15206	0.181389	BMI	0.130271	0.048088174647152426	0.12154054720194876	0.05681862744520366	0.008730452798051236	0.04894871719003338	hypothyroid	spondylosis
hypothyroid_stroke_all	0.09309209209155386	0.056286	0.096966	0.092924	0.092159	0.07346	0.093457	BMI	0.056286	0.03680609209155386	0.0497688339067158	0.043323258184838065	0.006517166093284205	0.0700077304834306	hypothyroid	stroke_all
hypothyroid_tendon	0.1802609778629288	0.148207	0.180387	0.181641	0.179819	0.157583	0.185594	BMI	0.148207	0.032053977862928795	0.14753710669220654	0.03272387117072226	0.0006698933077934621	0.003716241394756284	hypothyroid	tendon
hypothyroid_thromboembolic	0.10116279976161931	0.055717	0.101215	0.10097	0.099913	0.086094	0.100775	BMI	0.055717	0.045445799761619304	0.05170152640402204	0.049461273357597264	0.00401547359597796	0.039693183714172096	hypothyroid	thromboembolic
hypothyroid_TIA	0.1245120205238706	0.099038	0.127372	0.124996	0.123513	0.104195	0.124233	BMI	0.099038	0.0254740205238706	0.09412535326283748	0.030386667261033118	0.004912646737162518	0.0394552005219504	hypothyroid	TIA
hypothyroid_tinnitus	0.2289052355266157	0.246405	0.229048	0.228703	0.234459	0.227374	0.229944	SMK	0.227374	0.0015312355266157152	0.24585005069308644	-0.016944815166470728	-0.018476050693086443	-0.08071484538385824	hypothyroid	tinnitus
hypothyroid_ulc_colitis	0.034206612282725465	0.040445	0.034189	0.033779	0.034223	0.033626	0.034152	SMK	0.033626	0.0005806122827254623	0.03938696779677683	-0.005180355514051362	-0.005760967796776824	-0.16841678881150549	hypothyroid	ulc_colitis
hypothyroid_ulcer_peptic	0.09476738846312383	0.052422	0.095412	0.095868	0.093391	0.055013	0.094679	BMI	0.052422	0.04234538846312382	0.032805180742361356	0.06196220772076247	0.019616819257638647	0.20699968180796713	hypothyroid	ulcer_peptic
hypothyroid_urine_incont	0.10692510800021464	0.064163	0.10693	0.106731	0.105723	0.082413	0.10666	BMI	0.064163	0.04276210800021464	0.05129601916669723	0.05562908883351741	0.012866980833302767	0.12033638379188673	hypothyroid	urine_incont
hypothyroid_urolithiasis	0.02787839961247238	0.009019	0.027894	0.028569	0.027617	0.024708	0.027695	BMI	0.009019	0.01885939961247238	0.009139042232666919	0.018739357379805463	-0.00012004223266691948	-0.004305922661830788	hypothyroid	urolithiasis
hypothyroid_valve_nonrheumatic	0.17127173503847973	0.14775	0.17892	0.171149	0.170525	0.162157	0.171121	BMI	0.14775	0.023521735038479735	0.15580325191279376	0.015468483125685967	-0.008053251912793769	-0.047020320725918024	hypothyroid	valve_nonrheumatic
IBS_IDA	0.2693624014902941	0.283507	0.282112	0.271465	0.275175	0.250605	0.254297	SMK	0.250605	0.01875740149029409	0.2713848698525031	-0.0020224683622089845	-0.020779869852503075	-0.07714465618636769	IBS	IDA
IBS_insomnia	0.5130076283636793	0.514312	0.512205	0.512628	0.514013	0.508778	0.515901	SMK	0.508778	0.00422962836367935	0.5136668860453627	-0.0006592576816834006	-0.00488888604536275	-0.009529850581280131	IBS	insomnia
IBS_intervert_disc	0.4005489599622648	0.410103	0.403456	0.402703	0.401624	0.385919	0.391559	SMK	0.385919	0.014629959962264794	0.3937852756614307	0.006763684300834127	-0.007866275661430666	-0.019638736952835273	IBS	intervert_disc
IBS_isch_stroke_tia	0.16540111480568728	0.167192	0.185566	0.164104	0.165224	0.143059	0.161621	SMK	0.143059	0.02234211480568729	0.1646824607276167	0.0007186540780705908	-0.0216234607276167	-0.13073346423946341	IBS	isch_stroke_tia
IBS_migraine	0.44274755363389917	0.442605	0.442586	0.44586	0.444208	0.43445	0.439236	SMK	0.43445	0.008297553633899168	0.4371023347308989	0.005645218903000293	-0.0026523347308988754	-0.005990625378117952	IBS	migraine
IBS_OA	0.28201111271889445	0.30724	0.282456	0.283082	0.282165	0.264286	0.266088	SMK	0.264286	0.01772511271889443	0.283196744534316	-0.0011856318154215284	-0.01891074453431596	-0.06705673528959825	IBS	OA
IBS_osteoporosis	0.24288620781637543	0.249205	0.241388	0.241662	0.245901	0.239646	0.235904	SLEEP	0.235904	0.00698220781637543	0.23383508739448602	0.009051120421889408	0.0020689126055139784	0.008518032473371639	IBS	osteoporosis
IBS_periph_neuro	0.3572054245568054	0.388728	0.360507	0.362085	0.387207	0.340045	0.342635	SMK	0.340045	0.017160424556805387	0.39085060534240657	-0.03364518078560119	-0.05080560534240658	-0.1422307777252893	IBS	periph_neuro
IBS_peripheral_arterial	0.16285262384330082	0.175038	0.194052	0.170452	0.164253	0.123805	0.14893	SMK	0.123805	0.03904762384330082	0.17824908350812785	-0.015396459664827028	-0.05444408350812785	-0.33431505261170824	IBS	peripheral_arterial
IBS_PMR	0.12215330795376951	0.121544	0.124472	0.12288	0.121929	0.116238	0.113138	SLEEP	0.113138	0.009015307953769508	0.11296859000959614	0.009184717944173373	0.0001694099904038654	0.001386863714472479	IBS	PMR
IBS_pri_bladder	0.1527434695683834	0.152393	0.150351	0.150704	0.153677	0.13299	0.150373	SMK	0.13299	0.01975346956838339	0.12867621104779245	0.02406725852059094	0.004313788952207548	0.02824205162025772	IBS	pri_bladder
IBS_pri_breast	0.020023997146000862	0.020728	0.020207	0.02086	0.019779	0.019755	0.023256	SMK	0.019755	0.0002689971460008607	0.022674546081806784	-0.0026505489358059214	-0.002919546081806782	-0.14580236206185565	IBS	pri_breast
IBS_pri_colorectal	-0.04847385946819895	-0.048774	-0.050119	-0.044722	-0.048331	-0.043709	-0.047753	SMK	-0.043709	0.004764859468198955	-0.04008309519513188	0.008390764273067071	0.003625904804868116	0.07480124018692742	IBS	pri_colorectal
IBS_pri_prost	0.05683680000475718	0.05796	0.056497	0.060293	0.056717	0.066216	0.062382	SBP	0.056497	0.00033980000475718197	0.07309955486995558	-0.016262754865198396	-0.01660255486995558	-0.2921092473285963	IBS	pri_prost
IBS_pri_skin	0.011489632510108986	0.012897	0.010407	0.01169	0.011999	0.015806	0.011827	SBP	0.010407	0.0010826325101089863	0.013832588127836531	-0.002342955617727545	-0.0034255881278365315	-0.2981460133579188	IBS	pri_skin
IBS_psoriasis	0.22018988926487998	0.221484	0.221942	0.22113	0.219975	0.202072	0.210451	SMK	0.202072	0.018117889264879977	0.20120840341334806	0.01898148585153192	0.0008635965866519435	0.003922053776107176	IBS	psoriasis
IBS_RA	0.2446916658951956	0.246345	0.248912	0.245089	0.245632	0.222367	0.236705	SMK	0.222367	0.022324665895195578	0.22478750391584723	0.019904161979348356	-0.002420503915847222	-0.00989205703836253	IBS	RA
IBS_raynauds	0.2929829713903096	0.296183	0.293949	0.290881	0.299119	0.285768	0.283359	SLEEP	0.283359	0.009623971390309571	0.2825727740763943	0.010410197313915293	0.0007862259236057212	0.0026835208881758428	IBS	raynauds
IBS_retinal_detach	0.06398629833265458	0.065027	0.064148	0.062574	0.064941	0.072966	0.062765	ApoB	0.062574	0.0014122983326545768	0.0698605777074811	-0.005874279374826513	-0.00728657770748109	-0.11387715647495862	IBS	retinal_detach
IBS_schizo	0.20718859686507382	0.20989	0.205748	0.207225	0.207183	0.195197	0.224556	SMK	0.195197	0.011991596865073811	0.21092215434769568	-0.0037335574826218576	-0.01572515434769567	-0.07589777905555423	IBS	schizo
IBS_scoliosis	0.28612413815622434	0.287042	0.286053	0.287264	0.288174	0.282996	0.280382	SLEEP	0.280382	0.005742138156224319	0.280962635793165	0.005161502363059345	-0.0005806357931649742	-0.0020293142581628183	IBS	scoliosis
IBS_sinusitis	0.6166542258497651	0.617183	0.619946	0.615891	0.616738	0.609726	0.61047	SMK	0.609726	0.006928225849765157	0.6083683168862024	0.008285908963562738	0.0013576831137975809	0.0022016927102488583	IBS	sinusitis
IBS_sleep_apnoea	0.3113436196222946	0.363935	0.315023	0.31477	0.312998	0.296124	0.308076	SMK	0.296124	0.015219619622294622	0.36287391506741873	-0.05153029544512411	-0.06674991506741873	-0.21439307202889255	IBS	sleep_apnoea
IBS_spondylolisthesis	0.2439394197744628	0.246436	0.244024	0.246215	0.243967	0.225251	0.234549	SMK	0.225251	0.018688419774462783	0.2255439144009338	0.018395505373528992	-0.0002929144009337914	-0.0012007669822475147	IBS	spondylolisthesis
IBS_spondylosis	0.5387445974258415	0.581328	0.542846	0.542418	0.542792	0.535158	0.530915	SLEEP	0.530915	0.00782959742584144	0.5763346236527701	-0.03759002622692864	-0.04541962365277008	-0.08430641136781353	IBS	spondylosis
IBS_stroke_all	0.12357874191089781	0.1246	0.13941	0.123029	0.123186	0.102542	0.128204	SMK	0.102542	0.021036741910897813	0.12992902897466027	-0.006350287063762464	-0.027387028974660277	-0.22161602028936944	IBS	stroke_all
IBS_tendon	0.3873477731406614	0.397229	0.389407	0.391765	0.390048	0.372036	0.373669	SMK	0.372036	0.0153117731406614	0.37809707525273434	0.00925069788792704	-0.00606107525273436	-0.015647631593672138	IBS	tendon
IBS_thromboembolic	0.15073444564009453	0.155007	0.150085	0.150105	0.151722	0.134937	0.143338	SMK	0.134937	0.015797445640094526	0.13859035670750194	0.012144088932592584	-0.0036533567075019424	-0.024237039463594044	IBS	thromboembolic
IBS_TIA	0.1751685806455258	0.175936	0.187161	0.176821	0.175064	0.154059	0.171205	SMK	0.154059	0.02110958064552579	0.16921790900533662	0.00595067164018917	-0.015158909005336618	-0.08653897262553295	IBS	TIA
IBS_tinnitus	0.44396938148427734	0.446942	0.443397	0.442648	0.451232	0.443966	0.435437	SLEEP	0.435437	0.008532381484277318	0.44169039501745594	0.0022789864668213977	-0.0062533950174559205	-0.014085194336036385	IBS	tinnitus
IBS_ulc_colitis	0.15163792238718599	0.152232	0.152764	0.15026	0.151653	0.151823	0.151867	ApoB	0.15026	0.0013779223871859814	0.151058047148067	0.0005798752391189821	-0.0007980471480669993	-0.005262846756956342	IBS	ulc_colitis
IBS_ulcer_peptic	0.4110398263225115	0.426778	0.419	0.415443	0.414185	0.402809	0.400296	SLEEP	0.400296	0.01074382632251153	0.42236197233418765	-0.011322146011676137	-0.022065972334187667	-0.053683295196982166	IBS	ulcer_peptic
IBS_urine_incont	0.41126337787233186	0.428073	0.412415	0.410879	0.413365	0.397235	0.402943	SMK	0.397235	0.014028377872331854	0.4092877779356429	0.001975599936688943	-0.012052777935642911	-0.029306713371849133	IBS	urine_incont
IBS_urolithiasis	0.23963710189481038	0.239978	0.239371	0.242494	0.239517	0.237694	0.238789	SMK	0.237694	0.001943101894810395	0.2437084809747816	-0.00407137907997121	-0.006014480974781605	-0.02509828789959947	IBS	urolithiasis
IBS_valve_nonrheumatic	0.10173805097187469	0.101157	0.116881	0.101299	0.101258	0.090798	0.093602	SMK	0.090798	0.010940050971874685	0.10106468706477136	0.0006733639071033332	-0.010266687064771352	-0.1009129521029409	IBS	valve_nonrheumatic
IDA_insomnia	0.34033793760097736	0.328296	0.362518	0.341713	0.330982	0.280906	0.291149	SMK	0.280906	0.05943193760097737	0.260388439168571	0.07994949843240634	0.02051756083142897	0.060285846990952824	IDA	insomnia
IDA_intervert_disc	0.2566057792151648	0.186588	0.250254	0.255381	0.240431	0.200689	0.236715	BMI	0.186588	0.0700177792151648	0.12485443062099397	0.13175134859417084	0.06173356937900604	0.24057747088869044	IDA	intervert_disc
IDA_isch_stroke_tia	0.3630432867149165	0.30713	0.321955	0.365316	0.351566	0.32562	0.36162	BMI	0.30713	0.055913286714916466	0.25041112884492706	0.11263215786998942	0.05671887115507296	0.15623170357537017	IDA	isch_stroke_tia
IDA_migraine	0.2691212900107863	0.277587	0.277601	0.267476	0.293228	0.248176	0.26213	SMK	0.248176	0.020945290010786266	0.2742023253895715	-0.005081035378785237	-0.026026325389571503	-0.09670853386786447	IDA	migraine
IDA_OA	0.34996562558042316	0.231688	0.355653	0.349495	0.341286	0.313182	0.321389	BMI	0.231688	0.11827762558042315	0.20633043319555147	0.14363519238487168	0.025357566804448534	0.0724573070923541	IDA	OA
IDA_osteoporosis	0.20664423513675467	0.29435	0.224523	0.208738	0.24499	0.202211	0.194667	SLEEP	0.194667	0.011977235136754666	0.3009495827040309	-0.09430534756727621	-0.10628258270403088	-0.5143263862826579	IDA	osteoporosis
IDA_periph_neuro	0.4004040769134689	0.294505	0.395754	0.398626	0.340118	0.351589	0.370457	BMI	0.294505	0.10589907691346889	0.1965737625740583	0.20383031433941062	0.09793123742594173	0.24458101970601462	IDA	periph_neuro
IDA_peripheral_arterial	0.4572029084614212	0.358664	0.418966	0.456313	0.429508	0.403658	0.441314	BMI	0.358664	0.09853890846142122	0.24904238964759293	0.20816051881382827	0.10962161035240706	0.23976577647177616	IDA	peripheral_arterial
IDA_PMR	0.20513715136516575	0.188803	0.197344	0.204683	0.204567	0.197017	0.19156	BMI	0.188803	0.01633415136516575	0.16816091728613675	0.036976234079029	0.020642082713863252	0.10062576464815079	IDA	PMR
IDA_pri_bladder	0.03544527118284445	0.023679	0.055823	0.038179	0.052295	-0.012658	0.030091	SMK	-0.012658	0.022787271182844446	0.01702161354038917	0.01842365764245528	-0.004363613540389168	-0.12310848231007926	IDA	pri_bladder
IDA_pri_breast	0.0008268576391694862	0.021368	-0.000213	-4.8e-05	-0.005493	7e-06	0.006419	SMK	7e-06	0.0008198576391694862	0.014824462718296029	-0.013997605079126542	-0.014817462718296029	-17.92021022286135	IDA	pri_breast
IDA_pri_colorectal	0.034829814744225016	0.028643	0.045258	0.030706	0.039704	0.046579	0.037346	BMI	0.028643	0.006186814744225017	0.04766459455190108	-0.012834779807676062	-0.01902159455190108	-0.5461296504614619	IDA	pri_colorectal
IDA_pri_prost	0.028748609129406497	0.059884	0.031673	0.025417	0.026441	0.048035	0.038577	ApoB	0.025417	0.0033316091294064987	0.07220061408212691	-0.04345200495272042	-0.04678361408212692	-1.6273348693684349	IDA	pri_prost
IDA_pri_skin	0.01669042743717314	0.058757	0.023808	0.0165	0.029642	0.025988	0.017497	ApoB	0.0165	0.00019042743717313793	0.0688812006534736	-0.05219077321630046	-0.0523812006534736	-3.138397794223622	IDA	pri_skin
IDA_psoriasis	0.34566455628356163	0.307353	0.344468	0.345247	0.345502	0.312701	0.332225	BMI	0.307353	0.03831155628356164	0.2795817689039377	0.06608278737962392	0.027771231096062277	0.08034156407196257	IDA	psoriasis
IDA_RA	0.4421440057101882	0.412599	0.434469	0.442322	0.425703	0.402737	0.433806	SMK	0.402737	0.03940700571018818	0.36840752262778964	0.07373648308239855	0.03432947737221037	0.0776432043154562	IDA	RA
IDA_raynauds	0.0965338902059806	0.14613	0.094078	0.100716	0.144434	0.078172	0.074645	SLEEP	0.074645	0.021888890205980602	0.13301113510935603	-0.03647724490337542	-0.058366135109356024	-0.6046180774939912	IDA	raynauds
IDA_retinal_detach	-0.08931349528097877	-0.06908	-0.091976	-0.087841	-0.073166	-0.074735	-0.093985	BMI	-0.06908	0.020233495280978772	-0.05919143248235892	0.030122062798619856	0.009888567517641084	0.1107175067612326	IDA	retinal_detach
IDA_schizo	-0.008401490984344338	0.033491	0.00304	-0.008276	-0.009068	-0.040217	0.017169	SBP	0.00304	0.005361490984344338	0.03194819290432727	-0.023546701919982933	-0.028908192904327272	-3.440840793401542	IDA	schizo
IDA_scoliosis	0.24508803204372825	0.280347	0.251742	0.244449	0.276019	0.241313	0.235678	SLEEP	0.235678	0.009410032043728256	0.28444735872123844	-0.03935932667751019	-0.04876935872123844	-0.1989871080793414	IDA	scoliosis
IDA_sinusitis	0.14360064529532118	0.129323	0.134988	0.147039	0.149182	0.104473	0.113331	SMK	0.104473	0.03912764529532119	0.07702550462001342	0.06657514067530776	0.027447495379986572	0.1911376882989597	IDA	sinusitis
IDA_sleep_apnoea	0.3203099752299399	0.16025	0.312118	0.318541	0.298408	0.287061	0.316997	BMI	0.16025	0.16005997522993992	0.1520647777973966	0.16824519743254332	0.008185222202603398	0.025554065859883065	IDA	sleep_apnoea
IDA_spondylolisthesis	0.2584426836904186	0.204456	0.26422	0.256994	0.246491	0.217418	0.242836	BMI	0.204456	0.05398668369041862	0.1693410677889692	0.08910161590144941	0.03511493221103079	0.13587125667327463	IDA	spondylolisthesis
IDA_spondylosis	0.41065780882019615	0.314272	0.405553	0.409251	0.391957	0.360371	0.382524	BMI	0.314272	0.09638580882019615	0.24785401237178392	0.16280379644841222	0.06641798762821607	0.16173560127599268	IDA	spondylosis
IDA_stroke_all	0.3153623933184895	0.247157	0.273786	0.316398	0.307639	0.280508	0.328559	BMI	0.247157	0.06820539331848949	0.2103956525610318	0.10496674075745768	0.036761347438968195	0.116568583375261	IDA	stroke_all
IDA_tendon	0.3059315990057863	0.238401	0.303624	0.30388	0.282066	0.255776	0.265789	BMI	0.238401	0.06753059900578631	0.15512159932250652	0.1508099996832798	0.08327940067749348	0.272215753286467	IDA	tendon
IDA_thromboembolic	0.1296430987916149	0.016551	0.137188	0.130615	0.086429	0.096111	0.11679	BMI	0.016551	0.1130920987916149	-0.010083971291604628	0.11955912750001027	0.0064670287083953715	0.04988332405406564	IDA	thromboembolic
IDA_TIA	0.3783736178931758	0.33976	0.349581	0.377445	0.366708	0.343631	0.376819	BMI	0.33976	0.0386136178931758	0.28918297839528345	0.08919063949789235	0.050577021604716554	0.13366952454649123	IDA	TIA
IDA_tinnitus	0.06886619583438981	0.108405	0.076726	0.07205	0.111886	0.06424	0.042636	SLEEP	0.042636	0.026230195834389812	0.10835206865366986	-0.03948587281928005	-0.06571606865366986	-0.9542572790241614	IDA	tinnitus
IDA_ulc_colitis	0.15811014723679856	0.183739	0.155488	0.160128	0.163163	0.160959	0.159954	SBP	0.155488	0.002622147236798572	0.1850386621818813	-0.02692851494508275	-0.02955066218188132	-0.18689921360723202	IDA	ulc_colitis
IDA_ulcer_peptic	0.24517039858236692	0.155749	0.225768	0.242923	0.217959	0.163045	0.218274	BMI	0.155749	0.08942139858236692	0.04190701426410126	0.20326338431826566	0.11384198573589874	0.4643382169876949	IDA	ulcer_peptic
IDA_urine_incont	0.3203542038469944	0.237418	0.322254	0.321543	0.300906	0.274896	0.303723	BMI	0.237418	0.08293620384699443	0.199556753891814	0.12079744995518044	0.037861246108186	0.11818557600782743	IDA	urine_incont
IDA_urolithiasis	0.06503318220203345	0.022001	0.068997	0.062763	0.062922	0.059269	0.062068	BMI	0.022001	0.043032182202033455	0.02563641164773393	0.03939677055429952	-0.0036354116477339306	-0.055900872825815046	IDA	urolithiasis
IDA_valve_nonrheumatic	0.32532613849713377	0.283427	0.283884	0.326209	0.310625	0.311295	0.31646	BMI	0.283427	0.04189913849713378	0.2318129859283942	0.09351315256873957	0.05161401407160579	0.15865314207471998	IDA	valve_nonrheumatic
insomnia_intervert_disc	0.4690212557590591	0.461149	0.475013	0.470419	0.464537	0.405627	0.457072	SMK	0.405627	0.0633942557590591	0.41040703899960884	0.05861421675945028	-0.004780038999608827	-0.010191518915007084	insomnia	intervert_disc
insomnia_isch_stroke_tia	0.2622701211361869	0.247173	0.299934	0.261626	0.256216	0.195417	0.267561	SMK	0.195417	0.06685312113618691	0.2430226514040519	0.01924746973213501	-0.0476056514040519	-0.1815138194080907	insomnia	isch_stroke_tia
insomnia_migraine	0.3837095065256286	0.382998	0.383725	0.385632	0.390953	0.365477	0.392351	SMK	0.365477	0.018232506525628578	0.3872230784711826	-0.003513571945554017	-0.021746078471182595	-0.056673285653218865	insomnia	migraine
insomnia_OA	0.48337582855912253	0.491735	0.485099	0.484077	0.479773	0.441983	0.443251	SMK	0.441983	0.04139282855912252	0.44765832613499107	0.035717502424131464	-0.005675326134991054	-0.011741021788177593	insomnia	OA
insomnia_osteoporosis	0.13648401571667837	0.15747	0.132726	0.135678	0.148235	0.129542	0.112337	SLEEP	0.112337	0.024147015716678363	0.11118925182635914	0.025294763890319233	0.0011477481736408696	0.008409396277022163	insomnia	osteoporosis
insomnia_periph_neuro	0.4238344322690404	0.424046	0.430483	0.427435	0.42846	0.345852	0.364689	SMK	0.345852	0.07798243226904039	0.3132842424853449	0.11055018978369546	0.03256775751465507	0.07684075439623982	insomnia	periph_neuro
insomnia_peripheral_arterial	0.46881941742127914	0.475809	0.547019	0.477331	0.463007	0.363759	0.451595	SMK	0.363759	0.10506041742127914	0.48734238715246536	-0.018522969731186223	-0.12358338715246536	-0.2636055217854039	insomnia	peripheral_arterial
insomnia_PMR	0.13497711595176418	0.127929	0.139701	0.135396	0.13316	0.121926	0.106916	SLEEP	0.106916	0.02806111595176418	0.10169999825350215	0.033277117698262026	0.0052160017464978475	0.038643600507524946	insomnia	PMR
insomnia_pri_bladder	0.09686180608862409	0.093696	0.091047	0.095623	0.102687	0.026123	0.092522	SMK	0.026123	0.0707388060886241	0.02082674407821612	0.07603506201040797	0.005296255921783882	0.054678475816753315	insomnia	pri_bladder
insomnia_pri_breast	-0.012604405993845434	-0.007368	-0.012283	-0.012127	-0.014793	-0.014885	-0.001281	SLEEP	-0.001281	0.011323405993845435	-0.005622891405182707	0.0069815145886627265	-0.004341891405182707	-0.3444740995571545	insomnia	pri_breast
insomnia_pri_colorectal	-0.07267147103940343	-0.075287	-0.076132	-0.070679	-0.071657	-0.060941	-0.075493	SMK	-0.060941	0.011730471039403424	-0.06340341511607861	0.009268055923324817	-0.0024624151160786076	-0.0338842062897482	insomnia	pri_colorectal
insomnia_pri_prost	0.055457526703101175	0.063425	0.054822	0.057567	0.054581	0.089158	0.081568	FG	0.054581	0.000876526703101177	0.11520185659339842	-0.059744329890297244	-0.06062085659339842	-1.0931042222264937	insomnia	pri_prost
insomnia_pri_skin	-0.011064435669871975	-0.000594	-0.013343	-0.010954	-0.00693	0.002225	-0.011043	BMI	-0.000594	0.010470435669871974	0.001769850224857391	0.009294585445014584	-0.001175850224857391	-0.1062729505544675	insomnia	pri_skin
insomnia_psoriasis	0.19255189912736548	0.178815	0.196111	0.193071	0.189666	0.12985	0.161806	SMK	0.12985	0.06270189912736548	0.10772121083839407	0.0848306882889714	0.02212878916160592	0.11492376477143235	insomnia	psoriasis
insomnia_RA	0.2738615201272341	0.261889	0.281933	0.274061	0.265837	0.191659	0.258509	SMK	0.191659	0.08220252012723409	0.18353180418365028	0.0903297159435838	0.008127195816349714	0.02967629702987801	insomnia	RA
insomnia_raynauds	-0.02215267798778357	-0.011445	-0.020708	-0.0243	-0.007916	-0.058477	-0.079574	FG	-0.007916	0.01423667798778357	-0.10579926689351156	-0.08364658890572799	-0.09788326689351157	-4.418574898596494	insomnia	raynauds
insomnia_retinal_detach	-0.023090380286257827	-0.016321	-0.022887	-0.024008	-0.016777	0.003094	-0.031838	SMK	0.003094	0.019996380286257828	-0.002506553141319814	0.020583827144938012	0.0005874468586801861	0.025441194618600692	insomnia	retinal_detach
insomnia_schizo	0.19272057377891463	0.205905	0.189613	0.1927	0.193267	0.158111	0.270882	SMK	0.158111	0.03460957377891463	0.23443160407499763	-0.041711030296083	-0.07632060407499763	-0.3960168993817504	insomnia	schizo
insomnia_scoliosis	0.20126465169323468	0.207082	0.201253	0.201871	0.210333	0.198331	0.187568	SLEEP	0.187568	0.013696651693234668	0.19575129741782704	0.005513354275407639	-0.008183297417827029	-0.040659387274323354	insomnia	scoliosis
insomnia_sinusitis	0.39829861219122714	0.394676	0.403849	0.397753	0.400107	0.361486	0.363634	SMK	0.361486	0.03681261219122717	0.33762974520471534	0.060668866986511805	0.023856254795284637	0.05989540024766898	insomnia	sinusitis
insomnia_sleep_apnoea	0.24856676768682934	0.233785	0.255185	0.250655	0.240084	0.193206	0.250149	SMK	0.193206	0.05536076768682935	0.24176457836162127	0.006802189325208069	-0.04855857836162128	-0.19535426563055486	insomnia	sleep_apnoea
insomnia_spondylolisthesis	0.5461296657177909	0.539922	0.547309	0.547947	0.542942	0.512485	0.551824	SMK	0.512485	0.0336446657177909	0.530288076227517	0.015841589490273922	-0.01780307622751698	-0.03259862509779245	insomnia	spondylolisthesis
insomnia_spondylosis	0.4973904763964555	0.501647	0.504788	0.499765	0.492185	0.42447	0.45199	SMK	0.42447	0.07292047639645549	0.4121273866972173	0.08526308969923818	0.01234261330278269	0.024814735883573195	insomnia	spondylosis
insomnia_stroke_all	0.3228412949673753	0.309351	0.359101	0.322582	0.318683	0.272119	0.369201	SMK	0.272119	0.05072229496737529	0.3701167946270059	-0.047275499659630627	-0.09799779462700592	-0.3035478922760147	insomnia	stroke_all
insomnia_tendon	0.44292169599668224	0.4342	0.447406	0.4461	0.436885	0.379442	0.371884	SLEEP	0.371884	0.07103769599668225	0.31824670417200923	0.12467499182467301	0.05363729582799076	0.12109882246182074	insomnia	tendon
insomnia_thromboembolic	0.22315628659146208	0.203189	0.222154	0.222801	0.211549	0.180049	0.209689	SMK	0.180049	0.043107286591462096	0.16575615030007296	0.057400136291389126	0.01429284969992703	0.06404860879448722	insomnia	thromboembolic
insomnia_TIA	0.3467763090994779	0.33591	0.371697	0.347924	0.341252	0.292267	0.359164	SMK	0.292267	0.054509309099477876	0.3366237964663089	0.010152512633168964	-0.04435679646630891	-0.12791184202143555	insomnia	TIA
insomnia_tinnitus	0.2927020083556008	0.304258	0.291412	0.291868	0.310964	0.303673	0.260287	SLEEP	0.260287	0.032415008355600794	0.2876119757960344	0.00509003255956636	-0.027324975796034434	-0.09335424771953595	insomnia	tinnitus
insomnia_ulc_colitis	0.07820139454802755	0.082381	0.080423	0.077327	0.078542	0.081107	0.082838	ApoB	0.077327	0.0008743945480275406	0.08687775431100807	-0.00867635976298052	-0.009550754311008061	-0.12213023010916316	insomnia	ulc_colitis
insomnia_ulcer_peptic	0.42052015438284274	0.411819	0.433868	0.423548	0.414079	0.313358	0.387785	SMK	0.313358	0.10716215438284271	0.3033543396898682	0.11716581469297455	0.010003660310131834	0.02378877731749445	insomnia	ulcer_peptic
insomnia_urine_incont	0.4133631404981736	0.404537	0.416103	0.413093	0.407423	0.35269	0.399	SMK	0.35269	0.06067314049817357	0.35221517467321006	0.06114796582496351	0.0004748253267899405	0.0011486881152917854	insomnia	urine_incont
insomnia_urolithiasis	0.03654004342362684	0.024513	0.035769	0.037957	0.035285	0.026902	0.030473	BMI	0.024513	0.012027043423626843	0.02382498319648768	0.012715060227139162	0.0006880168035123188	0.018829118387622006	insomnia	urolithiasis
insomnia_valve_nonrheumatic	0.24339335138722534	0.23041	0.276556	0.243169	0.236664	0.222059	0.230746	SMK	0.222059	0.021334351387225337	0.24421503774141343	-0.0008216863541880837	-0.02215603774141342	-0.09102975744873323	insomnia	valve_nonrheumatic
intervert_disc_isch_stroke_tia	0.23464492656649058	0.187394	0.228032	0.236556	0.227035	0.177619	0.23093	SMK	0.177619	0.05702592656649058	0.13951332815583709	0.0951315984106535	0.038105671844162914	0.16239716921117844	intervert_disc	isch_stroke_tia
