pair_id	disease1	disease2	baseline_rg	joint_rg	absolute_attenuation	proportional_attenuation	signed_delta_rg	prop_atten_flag	baseline_FDR	joint_FDR
migraine_schizo	migraine	schizo	0.0010254985526233131	-0.004960992871684656	-0.003935494319061343	nan	0.005986491424307969	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9706147252406077	0.8814127678201539
migraine_scoliosis	migraine	scoliosis	0.15450126153122604	0.14133815777294212	0.013163103758283917	0.08519738691987022	0.013163103758283917	OK	0.003843989340871716	0.016870944496708035
migraine_sinusitis	migraine	sinusitis	0.2890608597389047	0.27207963322148165	0.016981226517423065	0.05874619805933401	0.016981226517423065	OK	1.0731835679806636e-05	0.00017241259554083482
migraine_sleep_apnoea	migraine	sleep_apnoea	0.2576597648614398	0.27946164497050713	-0.021801880109067306	-0.0846149965276557	-0.021801880109067306	ENHANCED	7.924281441102757e-21	8.681558859297515e-17
migraine_spondylolisthesis	migraine	spondylolisthesis	0.21445054969724042	0.19341547114689084	0.021035078550349584	0.0980882472907938	0.021035078550349584	OK	0.0003088184027926086	0.0038332726097569897
migraine_spondylosis	migraine	spondylosis	0.41137001178364296	0.4230292034253273	-0.01165919164168433	-0.028342347054253425	-0.01165919164168433	ENHANCED	4.701370281407494e-28	2.5403428369308522e-18
migraine_stroke_all	migraine	stroke_all	0.2606733408298979	0.2639786258829561	-0.0033052850530582156	-0.012679797030779039	-0.0033052850530582156	ENHANCED	2.2161534454817829e-10	3.742816937382563e-08
migraine_tendon	migraine	tendon	0.3588150393025956	0.35154224057551536	0.007272798727080254	0.020268935051373282	0.007272798727080254	OK	5.151944213957308e-25	2.2556013980268353e-19
migraine_thromboembolic	migraine	thromboembolic	0.24670581677620004	0.2548665600245538	-0.00816074324835378	-0.03307884408642381	-0.00816074324835378	ENHANCED	5.402293280677757e-09	2.6508122699939585e-08
migraine_TIA	migraine	TIA	0.42310788360052015	0.425314460923787	-0.002206577323266845	-0.005215164757719881	-0.002206577323266845	ENHANCED	4.227183288949472e-21	4.738874885564303e-18
migraine_tinnitus	migraine	tinnitus	0.23841323128836753	0.2305614036956132	0.007851827592754324	0.03293369059394746	0.007851827592754324	OK	6.70659670423534e-05	0.00018939712740244645
migraine_ulc_colitis	migraine	ulc_colitis	0.08703297470051156	0.0894103796541753	-0.002377404953663731	-0.027316140369148645	-0.002377404953663731	ENHANCED	0.010348399416811002	0.012737629341606315
migraine_ulcer_peptic	migraine	ulcer_peptic	0.25333014536654774	0.2292043500767766	0.024125795289771157	0.09523460089940394	0.024125795289771157	OK	3.5448299002552646e-08	3.1007215915025804e-05
migraine_urine_incont	migraine	urine_incont	0.30813042242072364	0.30141570513281335	0.006714717287910288	0.021791802429498408	0.006714717287910288	OK	5.820630828286336e-16	1.8153502433567815e-13
migraine_urolithiasis	migraine	urolithiasis	0.19498386233147594	0.19104434740325488	0.003939514928221061	0.020204312711396666	0.003939514928221061	OK	1.9298639660785917e-08	2.081028723996751e-07
migraine_valve_nonrheumatic	migraine	valve_nonrheumatic	0.09398566808012825	0.0865208533191813	0.0074648147609469445	0.07942503270373902	0.0074648147609469445	OK	0.03922517514013442	0.0901480445542073
OA_osteoporosis	OA	osteoporosis	0.0545064783249517	0.11988092628873348	-0.06537444796378178	nan	-0.06537444796378178	PROPORTIONAL_ATTENUATION_UNSTABLE	0.14089624417176744	0.0054742586921580575
OA_periph_neuro	OA	periph_neuro	0.6593716174603824	0.6133559322196396	0.04601568524074284	0.06978717922068833	0.04601568524074284	OK	2.0622831251179472e-32	1.953930064656499e-11
OA_peripheral_arterial	OA	peripheral_arterial	0.3520853536579532	0.1860518792186063	0.16603347443934688	0.4715716592989735	0.16603347443934688	OK	2.004339374683134e-10	0.06316631629425426
OA_PMR	OA	PMR	0.21911620666221773	0.1913901915196021	0.027726015142615634	0.12653566600556	0.027726015142615634	OK	1.28811008172005e-05	0.0016910378765770634
OA_pri_bladder	OA	pri_bladder	0.02484507752364321	-0.029571628790959627	-0.004726551267316418	nan	0.05441670631460284	PROPORTIONAL_ATTENUATION_UNSTABLE	0.7335470996587703	0.7493256005466986
OA_pri_breast	OA	pri_breast	-0.023862280165971344	0.004779485820686134	0.01908279434528521	nan	-0.028641765986657478	PROPORTIONAL_ATTENUATION_UNSTABLE	0.40128636521518507	0.9060123695072139
OA_pri_colorectal	OA	pri_colorectal	-0.03506606276304136	-0.0455990631462057	-0.010533000383164341	nan	0.010533000383164341	PROPORTIONAL_ATTENUATION_UNSTABLE	0.434367138620515	0.4291882455723931
OA_pri_prost	OA	pri_prost	-0.05543351279128794	-0.00781804233516951	0.047615470456118435	nan	-0.047615470456118435	PROPORTIONAL_ATTENUATION_UNSTABLE	0.1182634211484869	0.8763724512830148
OA_pri_skin	OA	pri_skin	0.06380884471132604	0.1260020883738218	-0.06219324366249575	-0.9746806096217642	-0.06219324366249575	ENHANCED	0.058216526401657274	0.0019700112618668553
OA_psoriasis	OA	psoriasis	0.17354016708063014	0.0721866973725318	0.10135346970809833	0.5840346440429987	0.10135346970809833	OK	7.421995449672335e-06	0.15293506050861672
OA_RA	OA	RA	0.33796489271227526	0.27350742654307725	0.06445746616919801	0.1907223725278281	0.06445746616919801	OK	4.544420758771594e-26	7.010016039129848e-13
OA_raynauds	OA	raynauds	0.10635811110869073	0.13462608497659467	-0.028267973867903945	-0.26578108216886265	-0.028267973867903945	ENHANCED	0.05477030710112036	0.07051017779637243
OA_retinal_detach	OA	retinal_detach	-0.02533330165046747	0.006707470013298363	0.018625831637169108	nan	-0.03204077166376584	PROPORTIONAL_ATTENUATION_UNSTABLE	0.5758718281474758	0.9199899292591719
OA_schizo	OA	schizo	-0.10884890747571364	-0.06769769979250151	0.041151207683212135	0.37805806817485776	-0.041151207683212135	OK	3.484557831344394e-07	0.011958569618094361
OA_scoliosis	OA	scoliosis	0.38563553753498936	0.44257191580424804	-0.05693637826925868	-0.14764297562719508	-0.05693637826925868	ENHANCED	2.7000064732501047e-17	1.3272454088985138e-14
OA_sinusitis	OA	sinusitis	0.339214591317963	0.31138108550912236	0.027833505808840642	0.08205279643395669	0.027833505808840642	OK	2.640966103795096e-10	5.260877189186993e-06
OA_sleep_apnoea	OA	sleep_apnoea	0.3747395395624272	0.1730004538913592	0.20173908567106802	0.5383448085212279	0.20173908567106802	OK	1.5171754025856757e-50	3.296587311094103e-06
OA_spondylolisthesis	OA	spondylolisthesis	0.5456306552391482	0.5048436366275694	0.04078701861157885	0.07475206574253423	0.04078701861157885	OK	7.503768303941225e-18	1.4162291735956219e-11
OA_spondylosis	OA	spondylosis	0.7382033095426269	0.6714426541558262	0.06676065538680076	0.0904366785190438	0.06676065538680076	OK	3.6582188152212034e-123	1.222544274408139e-57
OA_stroke_all	OA	stroke_all	0.22698470505820167	0.14288799785031217	0.0840967072078895	0.37049503924207616	0.0840967072078895	OK	3.1786134241477876e-07	0.012539163310759636
OA_tendon	OA	tendon	0.613742362193551	0.5534953630180673	0.060246999175483706	0.09816333837566205	0.060246999175483706	OK	4.2198749593954494e-89	5.962131338441285e-47
OA_thromboembolic	OA	thromboembolic	0.2656518131482988	0.13347971205108958	0.1321721010972092	0.4975388631111085	0.1321721010972092	OK	2.547143066203544e-09	0.009909918278539263
OA_TIA	OA	TIA	0.21019405272355549	0.13420738031220633	0.07598667241134915	0.36150724260160605	0.07598667241134915	OK	2.3801695655336178e-06	0.0168741681800977
OA_tinnitus	OA	tinnitus	0.1651653692390629	0.19653303424463725	-0.03136766500557436	-0.18991671892291362	-0.03136766500557436	ENHANCED	0.021172957221938873	0.006940618592671911
OA_ulc_colitis	OA	ulc_colitis	0.026641908323277584	0.047123235151540495	-0.02048132682826291	nan	-0.02048132682826291	PROPORTIONAL_ATTENUATION_UNSTABLE	0.40239271528086024	0.20859812168130773
OA_ulcer_peptic	OA	ulcer_peptic	0.39386822181854636	0.2683040702814532	0.12556415153709316	0.31879736567054173	0.12556415153709316	OK	1.4619867516214425e-20	3.3347537347059917e-06
OA_urine_incont	OA	urine_incont	0.3981370740564854	0.2790585048455752	0.1190785692109102	0.2990893764242011	0.1190785692109102	OK	4.3701600413395395e-29	1.8553480556171054e-09
OA_urolithiasis	OA	urolithiasis	0.05948016262560831	0.0010368262254042738	0.058443336400204035	nan	0.058443336400204035	PROPORTIONAL_ATTENUATION_UNSTABLE	0.07943236785829103	0.9876860691640796
OA_valve_nonrheumatic	OA	valve_nonrheumatic	0.2705892799191193	0.2230202923591646	0.0475689875599547	0.17579775360713978	0.0475689875599547	OK	4.353958861821193e-13	9.686063029549309e-07
osteoporosis_periph_neuro	osteoporosis	periph_neuro	0.08734264897723727	0.1943731559716978	-0.10703050699446053	nan	-0.10703050699446053	PROPORTIONAL_ATTENUATION_UNSTABLE	0.24471687351783236	0.07525629439881638
osteoporosis_peripheral_arterial	osteoporosis	peripheral_arterial	0.15930434311565983	0.3221278442253045	-0.16282350110964466	-1.022090785004084	-0.16282350110964466	ENHANCED	0.03927195032720273	0.0039067337463839415
osteoporosis_PMR	osteoporosis	PMR	0.1645815542732864	0.1768755486682623	-0.012293994394975888	-0.07469849491493918	-0.012293994394975888	ENHANCED	0.029207785073882178	0.03692352373836011
osteoporosis_pri_bladder	osteoporosis	pri_bladder	0.08740025523591782	0.07033636292096777	0.01706389231495005	nan	0.01706389231495005	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3245238866367081	0.4898336868667544
osteoporosis_pri_breast	osteoporosis	pri_breast	0.04015675450115196	0.036921324043781664	0.003235430457370299	nan	0.003235430457370299	PROPORTIONAL_ATTENUATION_UNSTABLE	0.18619816607194925	0.28028972665551705
osteoporosis_pri_colorectal	osteoporosis	pri_colorectal	0.06869962067505539	0.08183078063568139	-0.013131159960625999	nan	-0.013131159960625999	PROPORTIONAL_ATTENUATION_UNSTABLE	0.24218163010422336	0.2085894544582936
osteoporosis_pri_prost	osteoporosis	pri_prost	0.010121216093470331	0.011125881802423151	-0.0010046657089528201	nan	-0.0010046657089528201	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8446283535813507	0.8549380866976718
osteoporosis_pri_skin	osteoporosis	pri_skin	0.01166470300143981	-0.008776423757705605	0.0028882792437342052	nan	0.020441126759145417	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8189599484640301	0.883299220676012
osteoporosis_psoriasis	osteoporosis	psoriasis	0.13385106358989146	0.1538601395767871	-0.020009075986895636	-0.1494876129501801	-0.020009075986895636	ENHANCED	0.007381752060585712	0.006081845961001658
osteoporosis_RA	osteoporosis	RA	0.18503248814150866	0.21613109805316266	-0.031098609911654	-0.16807107889005146	-0.031098609911654	ENHANCED	4.8927530391479835e-05	7.197392850083651e-06
osteoporosis_raynauds	osteoporosis	raynauds	0.3410815472662516	0.30787397024597196	0.033207577020279655	0.09735964107831807	0.033207577020279655	OK	3.7998281840100375e-06	0.0001420481172797909
osteoporosis_retinal_detach	osteoporosis	retinal_detach	-0.003709430501982147	-0.01976972557114731	-0.016060295069165162	nan	0.016060295069165162	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9581140564092151	0.8049836087823199
osteoporosis_schizo	osteoporosis	schizo	0.07515927368622029	0.05946289112598091	0.015696382560239378	0.2088415945285692	0.015696382560239378	OK	0.00724563842415028	0.058781303170037165
osteoporosis_scoliosis	osteoporosis	scoliosis	0.12239367058047627	0.10167825800450969	0.020715412575966582	0.16925231899427173	0.020715412575966582	OK	0.0677158446470095	0.17565785172502132
osteoporosis_sinusitis	osteoporosis	sinusitis	0.16921081775802568	0.15836333929827323	0.010847478459752452	0.06410629416887836	0.010847478459752452	OK	0.02729710347084205	0.07730120298842275
osteoporosis_sleep_apnoea	osteoporosis	sleep_apnoea	0.02907246637410947	0.14994484003508818	-0.12087237366097871	nan	-0.12087237366097871	PROPORTIONAL_ATTENUATION_UNSTABLE	0.4581461409172883	0.00037437389077190616
osteoporosis_spondylolisthesis	osteoporosis	spondylolisthesis	0.2090773518099561	0.2418407552026097	-0.0327634033926536	-0.1567046985674201	-0.0327634033926536	ENHANCED	0.002868586156805258	0.0029182870852070713
osteoporosis_spondylosis	osteoporosis	spondylosis	0.1221534145375617	0.19014729239064737	-0.06799387785308567	-0.5566269114170181	-0.06799387785308567	ENHANCED	0.04094514289874102	0.0066785080581841134
osteoporosis_stroke_all	osteoporosis	stroke_all	0.08285962474911328	0.14460628503674317	-0.06174666028762989	nan	-0.06174666028762989	PROPORTIONAL_ATTENUATION_UNSTABLE	0.18824803469033938	0.026311579918071447
osteoporosis_tendon	osteoporosis	tendon	0.17672401895291373	0.2152445556402916	-0.03852053668737787	-0.21797001288003348	-0.03852053668737787	ENHANCED	7.756298861045876e-05	1.4064080806161578e-05
osteoporosis_thromboembolic	osteoporosis	thromboembolic	0.048699198051374515	0.1099113684733502	-0.06121217042197569	nan	-0.06121217042197569	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3808990340680279	0.06620270869101892
osteoporosis_TIA	osteoporosis	TIA	0.22222153018941318	0.27148300444206275	-0.04926147425264957	-0.22167732447284005	-0.04926147425264957	ENHANCED	0.0007306954400019952	3.7026504248576224e-05
osteoporosis_tinnitus	osteoporosis	tinnitus	0.19765986764980376	0.16040424194364827	0.03725562570615548	0.18848351033079558	0.03725562570615548	OK	0.0030019522350859746	0.0288544384155349
osteoporosis_ulc_colitis	osteoporosis	ulc_colitis	0.14808736054233038	0.1434975364484332	0.004589824093897188	0.030994029990731087	0.004589824093897188	OK	6.863707396971294e-05	0.0004316448408912895
osteoporosis_ulcer_peptic	osteoporosis	ulcer_peptic	0.15230245082124824	0.20749435237929736	-0.05519190155804912	-0.36238354183036625	-0.05519190155804912	ENHANCED	0.00472290303525164	0.0024572788066160433
osteoporosis_urine_incont	osteoporosis	urine_incont	0.15566693043600882	0.20808378148540052	-0.0524168510493917	-0.3367243826455426	-0.0524168510493917	ENHANCED	0.002585466569844873	0.00023380094028570584
osteoporosis_urolithiasis	osteoporosis	urolithiasis	0.12451257261378489	0.15133671856963712	-0.02682414595585224	-0.21543323210464704	-0.02682414595585224	ENHANCED	0.0029548181099514704	0.0009036765455099415
osteoporosis_valve_nonrheumatic	osteoporosis	valve_nonrheumatic	0.18152843958839032	0.23347195661501996	-0.05194351702662964	-0.28614533978482837	-0.05194351702662964	ENHANCED	4.932953344113503e-05	2.624887843366943e-06
periph_neuro_peripheral_arterial	periph_neuro	peripheral_arterial	0.46555202923018957	0.26166769048022087	0.2038843387499687	0.43794103762602066	0.2038843387499687	OK	3.7956540038909885e-06	0.17683438890752623
periph_neuro_PMR	periph_neuro	PMR	0.30212419715562655	0.3060468030327028	-0.003922605877076268	-0.012983421764976022	-0.003922605877076268	ENHANCED	0.010534993655909873	0.05272407795934939
periph_neuro_pri_bladder	periph_neuro	pri_bladder	0.0715289518317113	0.04245801407511727	0.029070937756594036	nan	0.029070937756594036	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6131797585241164	0.85252337939558
periph_neuro_pri_breast	periph_neuro	pri_breast	0.13081733873953036	0.1766875694561736	-0.04587023071664323	-0.35064335629067633	-0.04587023071664323	ENHANCED	0.010869236638785437	0.010176945531430276
periph_neuro_pri_colorectal	periph_neuro	pri_colorectal	-0.13685670591388308	-0.1715211548688217	-0.034664448954938615	nan	0.034664448954938615	PROPORTIONAL_ATTENUATION_UNSTABLE	0.09880171204589296	0.13682799753804517
periph_neuro_pri_prost	periph_neuro	pri_prost	-0.04677080867705805	-0.014562798014021728	0.03220801066303632	nan	-0.03220801066303632	PROPORTIONAL_ATTENUATION_UNSTABLE	0.5210654612550731	0.906638356200323
periph_neuro_pri_skin	periph_neuro	pri_skin	-0.010074985922458089	0.05304508387613201	-0.042970097953673916	nan	-0.0631200697985901	PROPORTIONAL_ATTENUATION_UNSTABLE	0.879581871745745	0.5576785136183794
periph_neuro_psoriasis	periph_neuro	psoriasis	0.34497499957198985	0.2809945007680834	0.06398049880390644	0.18546416083277628	0.06398049880390644	OK	2.5897457920811895e-05	0.011533000788018591
periph_neuro_RA	periph_neuro	RA	0.4172648801126641	0.32755053048014454	0.08971434963251956	0.21500575272066058	0.08971434963251956	OK	1.9437212166843806e-09	0.0013228078083948132
periph_neuro_raynauds	periph_neuro	raynauds	-0.011964581656867423	0.04727875538936757	-0.03531417373250015	nan	-0.059243337046234995	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9338522028017439	0.8167465845184682
periph_neuro_retinal_detach	periph_neuro	retinal_detach	-0.060365068565245976	-0.00044924424782744586	0.05991582431741853	nan	-0.05991582431741853	PROPORTIONAL_ATTENUATION_UNSTABLE	0.5408300069716484	0.9966387739845969
periph_neuro_schizo	periph_neuro	schizo	-0.03806153737238337	-0.021100394280709485	0.01696114309167388	nan	-0.01696114309167388	PROPORTIONAL_ATTENUATION_UNSTABLE	0.46770280017437477	0.7961178070586055
periph_neuro_scoliosis	periph_neuro	scoliosis	0.310208119023616	0.4133796032744706	-0.1031714842508546	-0.3325879560328342	-0.1031714842508546	ENHANCED	0.003684483807281586	0.00480262024339815
periph_neuro_sinusitis	periph_neuro	sinusitis	0.378748180819863	0.3845058754182735	-0.005757694598410523	-0.01520190693971668	-0.005757694598410523	ENHANCED	0.001400339328819626	0.020380342519767516
periph_neuro_sleep_apnoea	periph_neuro	sleep_apnoea	0.36571286128127545	0.17864806258457203	0.18706479869670342	0.5115073012234836	0.18706479869670342	OK	2.8004701094740418e-12	0.061667734191997364
periph_neuro_spondylolisthesis	periph_neuro	spondylolisthesis	0.6186233576380691	0.6098382631736687	0.008785094464400345	0.014201039058632126	0.008785094464400345	OK	5.827392413548957e-07	0.0005449354654545568
periph_neuro_spondylosis	periph_neuro	spondylosis	0.7311645485039054	0.6667020567236629	0.06446249178024255	0.088164137487443	0.06446249178024255	OK	5.610830495257619e-28	4.1542775082435857e-10
periph_neuro_stroke_all	periph_neuro	stroke_all	0.3075723987215125	0.24979154560650502	0.05778085311500747	0.18786098282936115	0.05778085311500747	OK	0.00011289323391862609	0.053170815514916175
periph_neuro_tendon	periph_neuro	tendon	0.6410744036612611	0.5641709144152885	0.07690348924597257	0.11996031787693673	0.07690348924597257	OK	1.0436513609175983e-22	1.769562073411938e-08
periph_neuro_thromboembolic	periph_neuro	thromboembolic	0.28892294418830317	0.12299588238155715	0.16592706180674602	0.5742952061938162	0.16592706180674602	OK	2.8120925465093247e-06	0.18937547601542656
periph_neuro_TIA	periph_neuro	TIA	0.268328486655731	0.17007743797291472	0.09825104868281628	0.3661595900880762	0.09825104868281628	OK	0.007476046213051388	0.28253789613548697
periph_neuro_tinnitus	periph_neuro	tinnitus	0.16924678722337466	0.2808314307945633	-0.11158464357118864	nan	-0.11158464357118864	PROPORTIONAL_ATTENUATION_UNSTABLE	0.07650686288176305	0.033149244515740015
periph_neuro_ulc_colitis	periph_neuro	ulc_colitis	0.019237816537078928	0.03832535655982565	-0.01908754002274672	nan	-0.01908754002274672	PROPORTIONAL_ATTENUATION_UNSTABLE	0.7898625225309052	0.6829145824038153
periph_neuro_ulcer_peptic	periph_neuro	ulcer_peptic	0.4463150734030704	0.26867199783236806	0.17764307557070236	0.39802168055003506	0.17764307557070236	OK	7.995880510777781e-08	0.04923783448646933
periph_neuro_urine_incont	periph_neuro	urine_incont	0.41036655393807187	0.2801078872489031	0.13025866668916875	0.3174202805739037	0.13025866668916875	OK	9.182450258881631e-08	0.01956985984949532
periph_neuro_urolithiasis	periph_neuro	urolithiasis	0.17371850167421662	0.15203443791711022	0.02168406375710641	0.1248229955250919	0.02168406375710641	OK	0.01547270036653073	0.13733816270779373
periph_neuro_valve_nonrheumatic	periph_neuro	valve_nonrheumatic	0.16176361120281157	0.06256237764331232	0.09920123355949925	0.6132481391944535	0.09920123355949925	OK	0.03927195032720273	0.6285898677191673
peripheral_arterial_PMR	peripheral_arterial	PMR	0.2271423420812337	0.2092590964226006	0.017883245658633112	0.0787314487240669	0.017883245658633112	OK	0.052108450126918456	0.23058971256727503
peripheral_arterial_pri_bladder	peripheral_arterial	pri_bladder	0.1261626093593582	0.12246631315274452	0.0036962962066136723	nan	0.0036962962066136723	PROPORTIONAL_ATTENUATION_UNSTABLE	0.47146457073206505	0.6240149703521349
peripheral_arterial_pri_breast	peripheral_arterial	pri_breast	0.01809221621552381	0.04048711829389618	-0.022394902078372372	nan	-0.022394902078372372	PROPORTIONAL_ATTENUATION_UNSTABLE	0.7329542671933161	0.6285898677191673
peripheral_arterial_pri_colorectal	peripheral_arterial	pri_colorectal	-0.047510638583502435	-0.048247401222597276	-0.0007367626390948415	nan	0.0007367626390948415	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6224907403921465	0.7507587952150478
peripheral_arterial_pri_prost	peripheral_arterial	pri_prost	0.09939487645590976	0.2098234990728579	-0.11042862261694815	nan	-0.11042862261694815	PROPORTIONAL_ATTENUATION_UNSTABLE	0.17276638744624528	0.0499343706728531
peripheral_arterial_pri_skin	peripheral_arterial	pri_skin	-0.06594030186086923	-0.0123156930557747	0.05362460880509453	nan	-0.05362460880509453	PROPORTIONAL_ATTENUATION_UNSTABLE	0.33131863558610253	0.9227076388782633
peripheral_arterial_psoriasis	peripheral_arterial	psoriasis	0.36923643762025476	0.30865682153936275	0.06057961608089202	0.1640672748099573	0.06057961608089202	OK	2.8358694866996894e-05	0.020329021834005385
peripheral_arterial_RA	peripheral_arterial	RA	0.2972352135121083	0.1336011381447001	0.1636340753674082	0.5505204899309224	0.1636340753674082	OK	0.00014170324162917229	0.31620082094244106
peripheral_arterial_raynauds	peripheral_arterial	raynauds	0.2920081201595937	0.4251449568952733	-0.1331368367356796	-0.4559353920120961	-0.1331368367356796	ENHANCED	0.019591838481848745	0.03574476439793795
peripheral_arterial_retinal_detach	peripheral_arterial	retinal_detach	0.03477470436708412	0.12603259600043298	-0.09125789163334887	nan	-0.09125789163334887	PROPORTIONAL_ATTENUATION_UNSTABLE	0.7569621858890362	0.4245947253674806
peripheral_arterial_schizo	peripheral_arterial	schizo	0.08694208015098952	0.15075412092171045	-0.06381204077072093	nan	-0.06381204077072093	PROPORTIONAL_ATTENUATION_UNSTABLE	0.08231864209446725	0.06196617839729663
peripheral_arterial_scoliosis	peripheral_arterial	scoliosis	0.1026460645031116	0.1325058858322726	-0.029859821329161	nan	-0.029859821329161	PROPORTIONAL_ATTENUATION_UNSTABLE	0.34074153104608984	0.4135369436780647
peripheral_arterial_sinusitis	peripheral_arterial	sinusitis	0.2972826620250907	0.2648821173516397	0.03240054467345099	0.10898901554748719	0.03240054467345099	OK	0.015094206453045348	0.1772932941779938
peripheral_arterial_sleep_apnoea	peripheral_arterial	sleep_apnoea	0.377738507818556	0.16935021143850174	0.20838829638005427	0.5516734250460694	0.20838829638005427	OK	1.9703923201251268e-10	0.11190459250296773
peripheral_arterial_spondylolisthesis	peripheral_arterial	spondylolisthesis	0.31029143249448293	0.2212648741240435	0.08902655837043943	0.2869127183265763	0.08902655837043943	OK	0.009572156811974977	0.2519313782454347
peripheral_arterial_spondylosis	peripheral_arterial	spondylosis	0.6282510632731423	0.5297686059564101	0.09848245731673222	0.15675653106521747	0.09848245731673222	OK	7.6083736027097415e-16	0.0001225613148060159
peripheral_arterial_stroke_all	peripheral_arterial	stroke_all	0.6076890202678026	0.5373972946619315	0.07029172560587105	0.11567055395355696	0.07029172560587105	OK	1.3689173103673711e-14	2.382807396226509e-05
peripheral_arterial_tendon	peripheral_arterial	tendon	0.525906397245472	0.4493261429362844	0.07658025430918752	0.14561574970430136	0.07658025430918752	OK	4.550812286873972e-12	0.0006276748480209192
peripheral_arterial_thromboembolic	peripheral_arterial	thromboembolic	0.32321749316136916	0.2644792016003435	0.05873829156102567	0.18172992738267435	0.05873829156102567	OK	1.5288370190147486e-07	0.011149909755199706
peripheral_arterial_TIA	peripheral_arterial	TIA	0.49210008532981203	0.3829979742229324	0.10910211110687962	0.22170715746525005	0.10910211110687962	OK	6.029210995294988e-08	0.005561857572049661
peripheral_arterial_tinnitus	peripheral_arterial	tinnitus	-0.0047676292256108345	0.034837742830667144	-0.03007011360505631	nan	-0.03960537205627798	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9742577524567291	0.8549380866976718
peripheral_arterial_ulc_colitis	peripheral_arterial	ulc_colitis	0.03425482002914451	0.05220539575350143	-0.017950575724356918	nan	-0.017950575724356918	PROPORTIONAL_ATTENUATION_UNSTABLE	0.619959701895192	0.6208371963250446
peripheral_arterial_ulcer_peptic	peripheral_arterial	ulcer_peptic	0.6787149619021984	0.5708281258984953	0.10788683600370308	0.15895750360554062	0.10788683600370308	OK	1.0451732888444434e-11	0.0005088323608552216
peripheral_arterial_urine_incont	peripheral_arterial	urine_incont	0.3741468817446526	0.25280692985620135	0.12133995188845126	0.3243110067432373	0.12133995188845126	OK	3.443564663831803e-07	0.04274531263737262
peripheral_arterial_urolithiasis	peripheral_arterial	urolithiasis	0.06803243517342784	0.020171487383273873	0.04786094779015397	nan	0.04786094779015397	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3838676083454691	0.8898193034671509
peripheral_arterial_valve_nonrheumatic	peripheral_arterial	valve_nonrheumatic	0.48859203502727455	0.4135235096817734	0.07506852534550112	0.153642548309881	0.07506852534550112	OK	1.8466782122059498e-10	0.0002891483643750342
PMR_pri_bladder	PMR	pri_bladder	0.23870817092305685	0.24186798236854762	-0.0031598114454907678	nan	-0.0031598114454907678	PROPORTIONAL_ATTENUATION_UNSTABLE	0.1202351456825387	0.15876284432430046
PMR_pri_breast	PMR	pri_breast	-0.04601568394517547	-0.04147931313813221	0.0045363708070432565	nan	-0.0045363708070432565	PROPORTIONAL_ATTENUATION_UNSTABLE	0.4257695737382797	0.5197203319566398
PMR_pri_colorectal	PMR	pri_colorectal	-0.13786969882094374	-0.13846961713136938	-0.0005999183104256345	nan	0.0005999183104256345	PROPORTIONAL_ATTENUATION_UNSTABLE	0.12631098284797054	0.15903787042495063
PMR_pri_prost	PMR	pri_prost	0.03526793086277693	0.046826485583543735	-0.011558554720766806	nan	-0.011558554720766806	PROPORTIONAL_ATTENUATION_UNSTABLE	0.61266687984222	0.5411915720579057
PMR_pri_skin	PMR	pri_skin	-0.11311990869313818	-0.10523722376031766	0.007882684932820516	0.06968432899114141	-0.007882684932820516	OK	0.06351761117651261	0.1205048997288271
PMR_psoriasis	PMR	psoriasis	0.21121434701813765	0.18894370933629095	0.0222706376818467	0.10544093238104824	0.0222706376818467	OK	0.0635066384460375	0.14266785605031182
PMR_RA	PMR	RA	0.48082007678277655	0.4782312199011976	0.0025888568815789492	0.005384252876671214	0.0025888568815789492	OK	6.236509903322046e-07	9.753414727406051e-06
PMR_raynauds	PMR	raynauds	0.17995199164103587	0.18042955900289004	-0.0004775673618541698	nan	-0.0004775673618541698	PROPORTIONAL_ATTENUATION_UNSTABLE	0.2022770827830105	0.2500518644147001
PMR_retinal_detach	PMR	retinal_detach	0.05115060447107382	0.05769029878964046	-0.006539694318566637	nan	-0.006539694318566637	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6277451148026545	0.6176420238082027
PMR_schizo	PMR	schizo	0.052922294397217275	0.07215806488643205	-0.019235770489214772	nan	-0.019235770489214772	PROPORTIONAL_ATTENUATION_UNSTABLE	0.29564410855300766	0.2190028958079054
PMR_scoliosis	PMR	scoliosis	0.19994699631333804	0.19767091844897505	0.0022760778643629853	0.011383406134274354	0.0022760778643629853	OK	0.050453377114006846	0.07633434347420362
PMR_sinusitis	PMR	sinusitis	0.412612619160097	0.4024550914984629	0.01015752766163408	0.024617588483625275	0.01015752766163408	OK	0.0016802080976658076	0.005677642103096096
